,smiles,docking
5597,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+](CCC)C[C@H](C3)COc(c34)cccc4OC,-7.862771
5598,C1CCC[NH+]1[C@H](CCC)C(=O)c2ccc(cc2)OC,-7.862721
5599,C1CC1COc2c(OC)cc([C@@H](C[N@@H+](C)[C@H]3C4)c5ccccc5)c3c2c(c6)c4cc(c67)OCO7,-7.86179
5600,CC(=O)NCC[N@@H+](CCC)[C@@H](C1)COc(c12)cccc2OC,-7.8587766
5601,CCC[NH+](CCC)CCC(=CN1)[C@@H](C=12)C=C(C=C2)OC,-7.857229
5602,c1ncccc1CC[N@@H+]2[C@@H]([C@@H]3[C@H]4C[C@H]5[C@@H]36)[C@H]7[C@@H]4[C@@H]5[C@H]7[C@]26O,-7.856098
5603,CC(=O)NCC[N@@H+](CCC)[C@@H](C1)COc(c12)cccc2OC,-7.854776
5604,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(Cl)ccc4,-7.8536506
5605,C1C[NH2+]CCC1C(=O)NC(C2)=CC=C(C2=3)N=NC3S(=O)(=O)c4cccc(c45)cccc5,-7.8518543
5606,c1cccc(c12)C[C@@H]2CC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-7.849881
5607,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2,-7.846224
5608,c1cccc(c1c23)nc(SCC[NH+](C)C)c3CCOc4c2cccc4,-7.8417277
5609,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)ccc(F)c2N,-7.838988
5610,c1cc(F)ccc1C[NH+](CC2)CCN2c3nc(cccc4)c4n(c35)ccc5,-7.835294
5611,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@H](CC3)[N@H+](CCC)CCCCN(C(=O)C4)C(=O)CC4(C)C,-7.8330097
5612,n1cccn1CCCC[NH+](CC2)CCN2c3nc(cc(cc4)OC)c4n(c35)ccc5,-7.8318424
5613,CCC[N@@H+](C)CCCOc(cccc1)c1C2CCCC2,-7.8250766
5614,c1cc(N)c(OC)cc1C(=O)OC[C@H]2CC[N@@H+](CC2)CCCC,-7.822653
5615,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@H+](CC2)CCc3ccc([N+]([O-])=O)cc3,-7.8194814
5616,N#Cc1ccc(cc1)CCOC(=O)N[C@H]2CC[N@@H+](CC2)CCCC(c3ccc(F)cc3)c4ccc(F)cc4,-7.8174014
5617,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)C[C@@H](F)C[N@H+](CC4)CC[C@@H]4OCc5ccccc5,-7.816335
5618,CCCC[N@H+](CC)CCOc1cccc(c12)cccc2,-7.811613
5619,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@H+](CC2)CCc3ccc(cc3)OC,-7.808984
5620,C1CCCC12CC(=O)N(C(=O)C2)OCCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.8082705
5621,C1CCCC12CC(=O)N(C(=O)C2)OCCCN3CCN(CC3)c4nsc(c45)cccc5,-7.8009596
5622,CCCC[N@@H+](CC)CCOc1cccc(c12)cccc2,-7.8004913
5623,CC(C)c1ccc(cc1)S(=O)(=O)C(=NN2)[C@H](C=23)C=C(C=C3)NC4CC[NH2+]CC4,-7.798528
5624,c1cccc(c12)C[C@H]2CC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-7.796269
5625,O=C1CNC(=O)N1CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-7.795104
5626,c1c(Cl)ccc(c12)sc(c2C)S(=O)(=O)Nc(c3)ccc(OC)c3N(C4)CC[N@H+]([C@@H]45)CCCC5,-7.7948937
5627,Cc([nH]1)nnc1CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-7.7926884
5628,C1=C[C@@H]([C@@H]12)[C@H]3[C@@H]4[C@H]([C@@H]2C=C3)C(=O)N(C4=O)CCCC[N@H+](C5)CC[C@H]6[C@H]5Cc(c67)cccc7OC,-7.7878947
5629,N1C(=O)COc(c12)ccc(c2)C[N@@H+](CC3)CC[C@@H]3Oc4cccc(c45)nc(C)cc5,-7.7839932
5630,C1CCCC12CC(=O)N(C(=O)C2)CCCCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.7692614
5631,CCC[N@@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(F)ccc4,-7.7664895
5632,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4O,-7.765244
5633,Cc1ccc(cc1)S(=O)(=O)NCCCC[N@@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-7.763322
5634,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)c(O)ccc2C,-7.761964
5635,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(cc3)OC,-7.7597966
5636,c1cc(I)ccc1CCC[N@@H+](CC2)CC[C@@H]2COc(c(c3c45)cccn3)nc4c(F)ccc5,-7.756307
5637,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)ccc(F)c2N,-7.7447705
5638,Clc1cccc(c12)[C@H](C2)CCC[NH+](CC3)CCN3c4cccc(c45)OCCO5,-7.7427583
5639,C1CC[C@H]([C@H]12)C(=O)N(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.7420225
5640,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-7.7416744
5641,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CCN(CC4=O)Cc5ccccc5,-7.7382174
5642,c1cc(I)ccc1CCC[N@@H+](CC2)CC[C@@H]2COc(c(c3c45)cccn3)nc4c(F)ccc5,-7.737901
5643,C[C@@H]([NH3+])CC1=CN=C(C1=2)CC(=CC2)OC,-7.736896
5644,CCC[NH+](CCC)C[C@H](O)COc1cccc(c12)cccc2,-7.7316623
5645,C[C@H]([NH3+])CC(=CN1)[C@H](C=12)C3=C(C=C2)OCCC3,-7.727019
5646,C[C@H]([NH3+])CC(=CN1)[C@H](C=12)C3=C(C=C2)OCCC3,-7.727019
5647,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4O,-7.717699
5648,CCC[N@H+]1CCC[C@@]12Cc3c(OC2)cccc3OC,-7.7128325
5649,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4)c(F)cc(c45)OCC(=O)N5,-7.7085238
5650,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+]C[C@@H](C3)COc(c34)cccc4OC,-7.706796
5651,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4F)ccc(c45)OCC(=O)N5,-7.706751
5652,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)c(F)cc(c45)OCC(=O)N5,-7.7063627
5653,c1cc(Cl)c(Cl)cc1C[NH+](CC2)CCN2c(c3n4ccc3)nc(c45)scc5,-7.703652
5654,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(Cl)ccc4,-7.703517
5655,c1cccc(c12)C[C@H]2CC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-7.702694
5656,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(OC)ccc4,-7.7026334
5657,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)C[C@H](F)C[N@H+](CC4)CC[C@@H]4OCc5ccccc5,-7.702255
5658,c1cc(F)ccc1\C=C\C(=O)N[C@H](CC2)CC[C@@H]2CC[N@H+](C3)Cc(c34)ccc(c4)OS(=O)(=O)C,-7.6996255
5659,n1cccn1CCCC[NH+](CC2)CCN2c3nc(cc(cc4)OC)c4n(c35)ccc5,-7.6980476
5660,N1C(=O)COc(c12)ccc(c2)C[N@H+](CC3)CC[C@@H]3COc4cccc(c45)nc(C)cc5,-7.693409
5661,CC(=O)NCC[N@H+](CCC)[C@H](C1)COc(c12)cccc2OC,-7.6853986
5662,N#Cc(c1)ccc(c12)C[N@H+](CC2)CC[C@H]3CC[C@@H](CC3)NC(=O)/C=C/c4cc(S(=O)(=O)C)ccc4,-7.680443
5663,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4O,-7.6800303
5664,CCC[NH2+][C@H](CC1)Cc(c12)ccc(F)c2,-7.6705093
5665,CCC[NH2+][C@H](CC1)Cc(c12)ccc(F)c2,-7.670016
5666,CCC[NH+](CCC)[C@@H](CC1)C[C@H]2C1=CC=C(C2=3)N=CC3,-7.6695633
5667,c1csc(c12)n3c(ccc3)c(n2)CN4CC[NH+](CC4)Cc5ccc(F)cc5,-7.665222
5668,CCC[NH2+][C@H](CC1)Cc(c12)ccc(F)c2,-7.665025
5669,O1COc(c12)ccc(c2)C[NH+](CC3)CCN3c(c4n5ccc4)nc(c56)scc6,-7.655132
5670,c1cc(F)ccc1C(=O)NCCCC[N@H+]2CCCC[C@@]23Cc4c(OC3)cccc4OC,-7.6551166
5671,c1cc(C)nc(c12)cccc2OCCN3CC[NH+](CC3)Cc4cc(Cl)c(Cl)cc4,-7.653719
5672,c1cc(Cl)c(Cl)cc1C(=O)C[C@@H](CC)[NH+]2CCCC2,-7.650295
5673,CC1(C)CC(=O)N(C(=O)C1)CCCC[N@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.6454916
5674,c1ncccc1CC[N@@H+]2[C@@H]([C@@H]3[C@H]4C[C@H]5[C@@H]36)[C@H]7[C@@H]4[C@@H]5[C@H]7[C@]26O,-7.645206
5675,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-7.6391463
5676,CC(C)[NH2+]CCCOc1cccc(c12)cccc2,-7.637155
5677,C1[NH2+]CCC[C@@H]1C(=O)Nc(cc2)cc(c23)n(nc3)S(=O)(=O)c4cccc(c45)cccc5,-7.6366963
5678,C1CCCC12CC(=O)N(C(=O)C2)[C@H](C)CN3CCN(CC3)c4c(F)cc(F)c(F)c4,-7.6363463
5679,CCC[N@@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(I)ccc4,-7.63568
5680,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(OC)ccc4,-7.6277313
5681,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-7.6268287
5682,CCC[NH+](CCC)[C@@H](CO1)Cc2c1ccc(c23)cccc3,-7.6263776
5683,CCC[N@@H+]1CCCC[C@@]12Cc3c(OC2)cccc3OC,-7.626331
5684,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC(F)(F)CN(CC4)CCC4[N@@H+](C)Cc5ccccc5,-7.6260657
5685,CCC[NH+](CCC)C[C@@H](C1)COc(c12)cccc2OC,-7.620779
5686,CCCC[N@@H+](CC)CCOc1cccc(c12)cccc2,-7.6167665
5687,CCC[NH+](CCC)C[C@H](C1)COc(c12)cccc2OC,-7.616106
5688,N1C(=O)COc(c12)ccc(c2)C[N@@H+](CC3)CC[C@@H]3COc4cccc(c45)nc(C)cc5,-7.6112676
5689,c1cccc(c12)C(=O)N(C2=O)CCCC[NH2+][C@H](C3)COc(c34)cccc4OC,-7.6093535
5690,C[C@@H]([NH3+])Cc1c(OC)cc(C)c(c1)OC,-7.608725
5691,C[NH2+][C@@H](C)COc1c(Cl)ccc(Cl)c1,-7.6075063
5692,c1cc([N+]([O-])=O)ccc1[C@H]2C(C(=O)NC)=C(C)NC(C)=C2C(=O)NCCC[N@@H+](CC3)CC[C@@]3(C(=O)OC)c4ccccc4,-7.6054564
5693,CCC[NH2+][C@@H](CC1)Cc(c12)ccc(F)c2,-7.6046886
5694,CCC[N@@H+]1CCCC[C@@]12Cc3c(OC2)cccc3OC,-7.6019907
5695,c1cc([N+]([O-])=O)ccc1[C@H]2C(C(=O)NC)=C(C)NC(C)=C2C(=O)NCCC[N@H+](CC3)CC[C@@]3(C(=O)OC)c4ccccc4,-7.599104
5696,C[C@H]1CC[N@@H+](CC1)CC[C@H]2CCCN2S(=O)(=O)c(c3)ccc(Cl)c3Cl,-7.5987053
5697,Clc1cccc(c12)[C@H](C2)CCC[NH+](CC3)CCN3c4cccc(c45)OCCO5,-7.5971413
5698,CCC[N@@H+](C)CCCOc(cccc1)c1C2CCCC2,-7.5966964
5699,C1C[NH+](C)CCC1=C2c(cccc3)c3C=Cc(c24)cccc4,-7.595965
5700,c1ccccc1C(=O)OCc(c2-c3ccccc3)c(nc(c24)cccc4)N5CC[NH+](C)CC5,-7.5904827
5701,C[C@@H]([NH3+])Cc1c(OC)cc(C)c(c1)OC,-7.586984
5702,CC(C)[NH2+]CCCOc1cccc(c12)cccc2,-7.578512
5703,CCC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3cccc4,-7.5765862
5704,C1CCCC12CC(=O)N(C(=O)C2)OCCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.576293
5705,c1cc(Cl)cc(Cl)c1C[NH+](CC2)CCN2c(c3n4ccc3)nc(c45)scc5,-7.576224
5706,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-7.570289
5707,CCC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-7.5701637
5708,[NH3+]CCC(=CN1)[C@@H](C=12)C(O)=CC=C2,-7.569961
5709,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-7.569309
5710,CC(=O)NCC[N@@H+](CCC)[C@@H](C1)COc(c12)cccc2OC,-7.564802
5711,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-7.560693
5712,CCCC[N@@H+](CC)CCOc1cccc(c12)cccc2,-7.558384
5713,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+]C[C@@H](O3)COc4c3ccc(c45)cccc5,-7.556859
5714,NC(=O)[C@H]1CC[N@@H+](CC1)CCCN2c(cccc3)c3Sc(c24)ccc(Cl)c4,-7.5557656
5715,C1C[NH2+]CCC1NC(C=C2)=C[C@H](C2=3)C(=NN3)S(=O)(=O)c(c4)ccc(c45)cccc5,-7.5555124
5716,c1cc(F)ccc1C(=O)NC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](CC4)CCC[N@H+](CC5)CC[C@@H]5C6C=NC(C=67)=CC=C(C7)NC(=O)c8ccc(F)cc8,-7.5546417
5717,CCC[NH2+][C@H](CC1)Cc(c12)ccc(F)c2,-7.549624
5718,C[C@H]1CC[N@H+](CC1)CC[C@H]2CCCN2S(=O)(=O)c(c3)ccc(Cl)c3Cl,-7.548791
5719,c1ccccc1[C@@H]([NH2+]C)COc(c2Cl)cccc2Cl,-7.5479107
5720,C[N@@H+]1CCC[C@H]1CC=2C=NC(C23)=CC=C(C3)OC,-7.547283
5721,CC(C)[NH2+]C[C@@H](O)COC([C@H](C1=2)C=CN2)=CC=C1,-7.547003
5722,c1ccc(Br)cc1NC(=[NH+]2)N[C](=[NH2+])=NC23CCCCC3,-7.546031
5723,[NH3+][C@@H]1CCN(C1)C(C2)=CC=C(C2=3)N=NC3S(=O)(=O)c4cccc(c45)cccc5,-7.545084
5724,c1cc(F)ccc1C(=O)NCCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.5440235
5725,CCC[NH+](CCC)[C@H](CO1)Cc2c1ccc(c23)cccc3,-7.542658
5726,C[C@H]([NH3+])CC(=CN1)[C@@H](C=12)C(O)=CC=C2,-7.540715
5727,C[C@H]1CC[N@@H+](CC1)CC[C@H]2CCCN2S(=O)(=O)c(c3)ccc(Cl)c3Cl,-7.540528
5728,C1CCC[NH+]1CCC=2C=NC(C23)=CC=C(C3)CC,-7.5398383
5729,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+]C[C@@H](O3)COc(c34)cccc4,-7.539253
5730,c1nccn1C[C@@H](c2c(Cl)cc(Cl)cc2)OCc3c(Cl)cc(Cl)cc3,-7.53859
5731,c1cc(Cl)c(Cl)cc1C[NH+](CC2)CCN2c(n3)c(ccc4)n4c(c35)scc5,-7.538516
5732,CCC[NH+](CCC)[C@@H](C1)COc(c12)cccc2,-7.537764
5733,c1ccccc1C[NH+](CC2)CCN2c(nccc3)c3-n4cccc4,-7.5333996
5734,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc([N+]([O-])=O)cc3,-7.524922
5735,c1cc(F)ccc1C[NH+](CC2)CCN2c3nc(cccn4)c4n(c35)ccc5,-7.5217657
5736,O1COc(c12)ccc(c2)C[NH+](CC3)CCN3c(c4n5ccc4)nc(c56)scc6,-7.5200095
5737,C1C[NH2+]CCC1NC(C=C2)=C[C@@H](C2=3)C(=NN3)S(=O)(=O)c4cccc(c45)cccc5,-7.51696
5738,C[N@@H+]1CCC[C@H]1CC=2C=NC(C23)=CC=C(C3)OC,-7.5132627
5739,CCC[NH+](CCC)CCC(=CN1)[C@H](C=12)C=C(O)C=C2,-7.513187
5740,C1CC[C@H]([C@H]12)C(=O)N(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.5121207
5741,CCC[N@@H+](C1)CC[C@@H]2[C@H]1Cc(c23)cccc3OC,-7.5100517
5742,o1cccc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-7.507475
5743,C1CC[C@H]([C@H]12)CN(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.5071564
5744,CN(C)S(=O)(=O)N[C@@H](C1)C[N@@H+](C)[C@H](C2)[C@H]1c3cccc4n(C)cc2c34,-7.5054436
5745,CCC[N@@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(Cl)ccc4,-7.5004187
5746,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4O,-7.4994717
5747,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-7.4993377
5748,o1cccc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-7.495717
5749,c1c(Cl)ccc(c12)sc(c2C)S(=O)(=O)Nc(c3)ccc(OC)c3N(C4)CC[N@@H+]([C@@H]45)CCCC5,-7.495576
5750,c1cccc(NC(=O)C)c1C[NH+](CC2)CCN2CCOc3cccc(c34)nc(C)cc4,-7.4950113
5751,CCC[NH+](CCC)C[C@H](C1)COc(c12)cccc2OC,-7.494446
5752,C1C[NH2+]CCN1c2c(OC)ccc(c2)S(=O)(=O)Nc3c(Br)ccc(Br)c3,-7.492568
5753,[NH3+]CCC(=CN1)[C@H](C=12)C=CC(=C2)O,-7.4836254
5754,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+](CCC)C[C@H](C3)COc(c34)cccc4OC,-7.4811053
5755,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@H+](CC2)CCc3ccc(C)cc3,-7.478106
5756,CCC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(I)ccc4,-7.4757695
5757,C1C[NH2+]CCN1c2c(OC)ccc(c2)S(=O)(=O)N(CC3)c(c34)cc(I)cc4,-7.4735513
5758,CCC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-7.4700546
5759,c1cc(C)ccc1C(=O)C[C@@H](CC)[NH+]2CCCC2,-7.46368
5760,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(OC)ccc4,-7.463589
5761,c1cc(C(F)(F)F)ccc1C(=O)[C@@H](CCC)[NH+]2CCCC2,-7.46171
5762,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-7.4564657
5763,CCC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-7.454671
5764,CCC[NH2+][C@@H](CC1)Cc(c12)ccc(F)c2,-7.4542084
5765,CC(C)[NH2+]CCOC([C@H](C1=2)C=CN2)=CC=C1,-7.44963
5766,C[C@@H]1CN(C[C@H](C)[NH2+]1)c(c2)ccc(OC)c2NS(=O)(=O)c(cc3)ccc3-c4cccs4,-7.4438486
5767,C1C[NH2+]CCC1NC(C=C2)=C[C@@H](C2=3)C(=NN3)S(=O)(=O)c(c4)ccc(c45)cccc5,-7.4433475
5768,C1C[NH2+]CCC1C(=O)NC(C2)=CC=C(C2=3)N=NC3S(=O)(=O)c4cccc(c45)cccc5,-7.4375916
5769,c1cccc(c12)CCCN(C2=O)CC[N@@H+](CC3)CC[C@@H]3n4c(=O)[nH]c(c45)cc(F)cc5,-7.435086
5770,CCC[N@@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(I)ccc4,-7.4347696
5771,c1cccc(c12)C(=O)N(C2=O)CCCC[NH+](CC3)CCN3c4c(OC)cccc4,-7.4300165
5772,c1cccc(c12)OC[C@H](O2)C[N@@H+](CC3)CC[C@]34C(=O)NCN4c5ccccc5,-7.428429
5773,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+]3CCC[C@@]34Cc5c(OC4)cccc5,-7.4283085
5774,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+][C@H](C3)COc(c34)cccc4OC,-7.4239173
5775,CCC[N@@H+](C1)CC[C@@H]2[C@H]1Cc(c23)cccc3OC,-7.422683
5776,COC(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-7.421677
5777,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)C[C@H](F)C[N@H+](CC4)CC[C@@H]4OCc5ccccc5,-7.420892
5778,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(F)ccc4,-7.419536
5779,CC(=O)N[C](=[NH2+]=C1)=NC(C1=2)C(=CN2)C3CC[NH+](C)CC3,-7.410863
5780,C1COCCN1CCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.4087133
5781,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@H+](CC2)CCc3ccc(C)cc3,-7.4065294
5782,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@H+](CC2)CCc3ccc(cc3)OC,-7.402488
5783,CCC[N@@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3cccc4,-7.4018974
5784,CCC[NH+](CCC)CCC(=CN1)[C@H](C=12)C=C(O)C=C2,-7.3988295
5785,Cc1ccc(cc1)S(=O)(=O)NCCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.3966594
5786,C1CC[C@H]([C@H]12)C(=O)N(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.3958464
5787,c1ccccc1C[NH+](CC2)CCN2c(n3)c(ccc4)n4c(c35)sc(c5)-c6ccccc6,-7.395358
5788,CC(C)[NH2+]CCCOC([C@@H](C1=2)C=CN2)=CC=C1,-7.387429
5789,Cc([nH]1)nnc1CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-7.3840303
5790,C[NH2+][C@@H](C)COc1c(Cl)ccc(Cl)c1,-7.379898
5791,c1cc(F)ccc1C(=O)Nc(cc2)cc(c23)n(nc3)[C@H]4CC[N@@H+](C)CC4,-7.3759675
5792,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@@H+](CC2)CCc3ccc([N+]([O-])=O)cc3,-7.3736925
5793,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+]3CCC[C@@]34Cc5c(OC4)cccc5OC,-7.37266
5794,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+]3CCC[C@@]34Cc5c(OC4)cccc5OC,-7.37248
5795,CC(C)[NH2+]CCOC([C@@H](C1=2)C=CN2)=CC=C1,-7.366787
5796,CC(C)[NH2+]CCCOC([C@@H](C1=2)C=CN2)=CC=C1,-7.3595705
5797,CCC[N@@H+]1CCC[C@]12Cc3c(OC2)cccc3,-7.3591394
5798,C1CC[C@H]([C@H]12)C(=O)N(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.3584476
5799,CCCC[N@@H+](CC)CCOc1cccc(c12)cccc2,-7.3575315
5800,CCC[NH+](CCC)[C@@H](C1)COc(c12)cccc2,-7.3553896
5801,C1COCCN1CCCC[N@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-7.353489
5802,Clc1cccc(c12)[C@H](C2)CCC[NH+](CC3)CCN3c4cccc(c45)OCCO5,-7.3497534
5803,C[NH2+][C@H](C)COc1c(Br)cc(Br)cc1,-7.349111
5804,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+](CCC)C[C@H](C3)COc(c34)cccc4OC,-7.340911
5805,C[NH2+]CCOc1c(Cl)cc(Cl)cc1,-7.3408046
5806,C1CCCC12CC(=O)N(C(=O)C2)CCCCC[N@H+](CCC)[C@H](C3)COc(c34)cccc4OC,-7.3394103
5807,C[C@H]([NH3+])CC(=CN1)[C@H](C=12)C3=C(C=C2)OCCC3,-7.3388457
5808,C[C@H]([NH3+])CC(=CN1)[C@H](C=12)C3=C(C=C2)OCCC3,-7.3388457
5809,FC(F)(F)c1ccc(cc1)N(CC2)CCN2Cc3c[nH]c(c34)nccc4,-7.3378115
5810,CCC[N@H+](C)CCCOc(cccc1)c1C2CCCC2,-7.335308
5811,C1CC[C@H]([C@H]12)C(=O)N(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.333327
5812,COc1cccc(OC2)c1C[C@@]23CCC[NH2+]3,-7.3304853
5813,c1cc(F)ccc1C(=O)NCCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.327028
5814,c1ccc(F)cc1C(=O)NC(C=C2)=N[C@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-7.325148
5815,c1cc(F)ccc1C[NH+](CC2)CCN2c(c3n4ccc3)nc(c45)scc5,-7.3171506
5816,c1ccccc1C[NH+](CC2)CCN2c(nccc3)c3-n4cccc4,-7.3153944
5817,C1CCCC12CC(=O)N(C(=O)C2)CCC[N@@H+](C3)CC[C@@H]4[C@@H]3Cc(c45)cccc5OC,-7.314834
5818,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)c(F)cc(c45)OCC(=O)N5,-7.314231
5819,c1cc([N+]([O-])=O)ccc1[C@H]2C(C(=O)NC)=C(C)NC(C)=C2C(=O)NCCC[N@@H+](CC3)CC[C@@]3(C(=O)OC)c4ccccc4,-7.314134
5820,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@H+](CC2)CCc3ccc(cc3)OC,-7.31215
5821,CCC[N@H+]1CCCC[C@@]12Cc3c(OC2)cccc3OC,-7.311556
5822,FC(F)(F)c1ccc(cc1)N(CC2)CCN2Cc3c[nH]c(c34)nccc4,-7.3113656
